Customer_ID,upsell_xsell,acct_age,credit_class,sales_channel,rfm_score,Est_HH_Income,region_US,state_US,cs_ttl_pop,cs_ttl_male,cs_ttl_female,cs_ttl_hhlds,cs_ttl_mdage,handset,data_device_age,equip_age,bill_data_usg_m03,data_usage_amt
3000557,0,31,prime,National Sales,221,"$17,200 ",South,FL,"16,003",52.77,47.23,"5,439",37,Nokia,109,33,"2,131",13
1128204,0,46,prime,Retail,211,"$11,100 ",South,FL,"12,386",52.97,47.03,"4,224",36,Apple,982,8,"1,228",26
3063113,0,63,near prime,Retail,311,"$23,900 ",South,FL,"42,469",49.42,50.58,"12,415",32,Samsung,573,17,"1,649",3
3445257,0,31,near prime,National Sales,133,"$30,700 ",Midwest,MO,"13,289",47.18,52.82,"5,161",36,Apple,"1,649",3,967,5
2876419,0,35,other,Branded 3rd Party Retail,131,"$48,500 ",Greater Texas,OK,"13,605",48.92,51.08,"5,315",37,Apple,,18,-435,19
3458744,1,26,other,Branded 3rd Party Retail,232,"$18,400 ",South,FL,,NA,NA,,NA,Apple,134,38,445,2
630909,0,51,prime,Indirect,121,"$16,700 ",Great Lakes,MI,"39,186",46.61,53.39,"14,375",29,LG,383,23,"1,931",53
2486922,0,21,near prime,National Sales,332,"$22,600 ",Great Lakes,OH,"27,628",47.33,52.67,"7,960",22,Apple,669,5,"1,546",21
929644,0,46,prime,Retail,322,"$21,400 ",Great Lakes,MN,"27,377",51.76,48.24,"9,810",35,Apple,982,40,-58,5
2631700,0,57,prime,National Sales,221,"$45,200 ",Pacific,CA,"24,724",47.74,52.26,"9,349",41,Nokia,385,23,435,3
75471,0,37,prime,Retail,232,"$16,700 ",Pacific,CA,"34,174",50.1,49.9,"17,049",39,Apple,"1,363",3,"1,474",58
3044455,0,50,prime,Indirect,322,"$33,000 ",Mid Atlantic,NJ,"14,592",47.5,52.5,"5,636",43,Nokia,193,3,"2,634",15
721536,0,65,prime,National Sales,132,"$31,000 ",South,NC,"38,889",49.22,50.78,"15,295",37,Apple,"2,034",35,149,2
247332,0,30,other,National Sales,121,"$19,700 ",Greater Texas,TX,"39,843",48.88,51.12,"13,925",35,Apple,33,35,"-1,028",1
1078224,0,46,prime,Retail,211,"$44,200 ",Mid Atlantic,NY,"86,551",44.9,55.1,"27,673",29,Apple,982,6,"1,150",14
2168512,0,30,near prime,National Sales,122,"$44,000 ",New England,ME,"14,918",50.74,49.26,"5,530",37,Samsung,"1,036",34,"1,012",18
1928091,1,32,near prime,National Sales,321,"$29,700 ",Greater Texas,LA,"24,760",48,52,"9,139",35,LG,169,25,915,1
2107660,0,59,near prime,Indirect,313,"$43,300 ",Pacific,CA,"34,036",49.49,50.51,"10,686",36,HTC,924,31,"6,341",2
2523586,0,46,prime,Retail,132,"$14,400 ",Mid Atlantic,PA,"32,019",47.11,52.89,"11,907",39,Apple,"1,097",19,"1,421",16
10714,0,47,prime,Indirect,222,"$18,800 ",Greater Texas,TX,"19,630",49.61,50.39,"6,192",31,Nokia,715,11,"1,690",3
77982,0,40,prime,National Sales,111,"$29,900 ",Mid Atlantic,PA,"11,942",47.38,52.62,"4,960",43,Apple,766,31,381,1
1611988,0,46,prime,Retail,233,"$13,900 ",Great Lakes,IN,"19,969",53.59,46.41,"6,337",33,Apple,982,6,"4,012",19
721200,0,19,other,National Sales,122,"$14,300 ",South,FL,"8,850",48.35,51.65,"4,364",62,Nokia,31,30,"1,471",10
82991,0,46,prime,Retail,233,"$18,600 ",South,FL,"22,519",47.89,52.11,"9,209",38,Apple,982,30,"1,632",2
1702093,0,35,near prime,Retail,131,"$29,300 ",Mid Atlantic,VA,"41,402",46.73,53.27,"15,379",35,Samsung,311,0,-143,1
83769,0,70,near prime,National Sales,222,"$18,200 ",Midwest,IA,"9,130",47.39,52.61,"3,650",41,Apple,"2,159",40,"1,476",2
2997701,0,45,near prime,Retail,233,"$30,400 ",Great Lakes,OH,"25,335",46.2,53.8,"8,773",34,Apple,755,2,"2,143",3
2696713,1,46,prime,Retail,212,"$44,200 ",Pacific,CA,"24,724",47.74,52.26,"9,349",41,Apple,982,21,"1,523",1
1801771,0,46,prime,Retail,221,"$17,500 ",Greater Texas,TX,"51,320",48.24,51.76,"14,088",28,Apple,982,16,848,3
2491222,0,42,other,Retail,313,"$25,800 ",Mid Atlantic,PA,"19,225",49.27,50.73,"7,209",39,Apple,214,30,893,31
1124905,0,66,prime,National Sales,313,"$24,400 ",Great Lakes,WI,"4,682",48.65,51.35,"2,044",44,Apple,"1,475",25,"1,388",24
1158062,0,46,prime,Retail,311,"$21,600 ",Pacific,OR,"16,641",49.27,50.73,"5,996",35,Apple,982,26,201,2
991296,0,46,prime,Retail,223,"$16,600 ",Mid Atlantic,NY,"76,775",46.53,53.47,"24,046",27,Apple,982,32,"1,850",2
639866,0,31,prime,Retail,233,"$17,800 ",South,MS,"1,270",49.06,50.94,486,38,Samsung,"1,848",15,"3,401",11
76933,0,46,other,Retail,223,"$18,700 ",Pacific,CA,"23,212",49.25,50.75,"9,713",36,Samsung,46,24,"2,034",47
2738047,0,46,prime,Retail,123,"$13,800 ",Mtn West,ID,,NA,NA,,NA,Apple,982,18,"1,092",3
2513639,0,105,prime,National Sales,133,"$57,300 ",Great Lakes,IL,"79,469",49.38,50.62,"22,813",25,HTC,727,20,580,26
1503011,0,23,other,Retail,333,"$36,700 ",South,KY,"14,502",48.66,51.34,"5,653",36,Apple,63,2,"3,170",24
2527161,1,57,prime,National Sales,311,"$66,500 ",South,NC,"6,652",48.47,51.53,"2,679",38,Nokia,,2,"12,360",3
1641534,0,70,near prime,National Sales,212,"$18,200 ",South,GA,"11,400",49.27,50.73,"4,218",34,HTC,722,33,"2,448",17
2319045,0,46,prime,Retail,321,"$30,200 ",Great Lakes,MN,"25,799",50.25,49.75,"9,119",36,Apple,982,23,"2,221",38
147686,0,34,prime,Retail,222,"$45,400 ",Southwest,AZ,"9,187",49.31,50.69,"3,571",40,Apple,"1,081",30,"1,370",20
3986651,1,21,near prime,National Sales,311,"$25,000 ",South,GA,"35,295",46.99,53.01,"15,358",33,Samsung,34,22,"1,016",4
83518,0,38,near prime,Retail,332,"$37,700 ",Mid Atlantic,PA,,NA,NA,,NA,Apple,574,37,"5,180",37
3199107,0,22,prime,Indirect,213,"$30,400 ",Mid Atlantic,NY,"6,917",48.16,51.84,"2,652",42,Apple,370,35,"4,526",28
2395133,0,47,prime,Retail,313,"$53,700 ",South,TN,"15,134",45.99,54.01,"5,737",35,Samsung,36,23,"4,115",13
1331400,0,61,prime,Indirect,233,"$19,900 ",Pacific,WA,"43,739",47.79,52.21,"17,953",35,Apple,"1,840",27,"1,916",2
2020607,0,55,near prime,National Sales,223,"$16,800 ",Great Lakes,IL,"48,581",50.79,49.21,"15,403",30,Samsung,,1,"2,168",21
497377,0,43,prime,Retail,322,"$23,300 ",South,NC,"39,535",48.76,51.24,"15,130",34,Samsung,"1,049",21,"1,463",1
3268190,0,47,near prime,National Sales,312,"$29,000 ",Midwest,NE,"29,200",48.14,51.86,"11,765",38,Samsung,"1,270",23,"3,196",12
3982721,1,68,prime,National Sales,332,"$40,000 ",South,FL,"20,490",49.77,50.23,"7,434",35,Samsung,350,18,"4,473",2
3453492,0,60,near prime,Retail,121,"$43,300 ",Great Lakes,IN,"27,670",49.56,50.44,"9,981",33,Apple,"2,160",22,"1,481",5
561778,1,30,prime,Retail,131,"$17,400 ",Mtn West,ID,"18,514",48.67,51.33,"6,678",36,Samsung,601,35,"1,461",23
9545,0,48,near prime,Branded 3rd Party Retail,222,"$45,000 ",South,GA,"38,874",49.71,50.29,"14,738",31,Apple,369,32,"2,174",17
2035645,0,38,prime,Branded 3rd Party Retail,133,"$29,200 ",Pacific,OR,"3,285",51.45,48.55,808,24,Apple,,35,273,1
3328556,0,58,prime,Retail,211,"$44,100 ",South,TN,"18,937",48.95,51.05,"6,593",33,Apple,982,31,"1,430",13
3026363,1,46,prime,Retail,121,"$30,900 ",Greater Texas,AR,"59,262",48.36,51.64,"21,946",29,Apple,982,25,-116,3
3090033,0,52,prime,Indirect,113,"$21,400 ",Midwest,IA,"11,539",49.01,50.99,"4,232",36,HTC,837,32,443,65
1132700,0,46,prime,Indirect,112,"$43,500 ",Southwest,AZ,"56,034",55.84,44.16,"12,854",26,Apple,443,33,-59,15
377977,0,47,prime,National Sales,121,"$14,000 ",Great Lakes,MN,"38,940",49.38,50.62,"14,700",27,Samsung,752,32,"3,563",13
1175011,0,41,prime,National Sales,131,"$29,600 ",South,AL,"18,592",45.86,54.14,"7,568",38,Nokia,476,25,"1,153",12
2336098,0,31,prime,National Sales,133,"$29,100 ",Mid Atlantic,NJ,"35,997",47.7,52.3,"11,985",30,Samsung,"1,479",40,848,66
441142,0,43,near prime,National Sales,333,"$53,800 ",Pacific,CA,"84,950",49.99,50.01,"18,468",28,Apple,893,26,"2,049",4
142417,1,42,prime,Indirect,123,"$44,600 ",Great Lakes,IL,"52,542",48.09,51.91,"21,196",35,Apple,"1,029",19,"1,436",13
1333488,0,48,prime,Indirect,123,"$29,200 ",Great Lakes,OH,"23,143",48.33,51.67,"9,080",30,LG,704,16,"2,055",2
3851006,0,28,near prime,Retail,232,"$45,400 ",Pacific,CA,"72,194",48.27,51.73,"22,408",29,HTC,"1,602",27,273,2
1579407,0,46,prime,Retail,132,"$11,100 ",Greater Texas,TX,"34,428",49.58,50.42,"11,009",31,Apple,982,36,-59,43
3573071,0,29,other,Retail,222,"$44,300 ",Pacific,CA,"30,665",51.5,48.5,"8,280",29,Apple,86,2,"2,058",3
3920647,0,54,prime,Retail,313,"$24,700 ",Pacific,CA,"20,998",50.74,49.26,"5,567",28,Apple,"1,526",22,"2,690",52
3895270,0,42,prime,Retail,321,"$25,500 ",Great Lakes,MI,"18,414",47.85,52.15,"7,716",39,Samsung,637,34,"2,071",25
3094696,0,25,prime,Indirect,323,"$68,200 ",Great Lakes,OH,"7,082",49.24,50.76,"2,597",41,Apple,"1,017",37,"2,236",3
313653,1,21,near prime,National Sales,113,"$22,800 ",Mid Atlantic,PA,"10,542",47.61,52.39,"4,430",40,Nokia,609,31,180,1
888060,0,52,prime,Indirect,312,"$22,700 ",Greater Texas,TX,"34,655",49.78,50.22,"12,808",37,LG,472,22,"2,698",15
236069,0,65,near prime,Indirect,233,"$17,400 ",Mid Atlantic,VA,"41,289",47.7,52.3,"16,088",33,Apple,"1,385",24,"1,867",4
1777384,0,46,prime,Retail,212,"$19,900 ",Mid Atlantic,DE,"10,085",48.65,51.35,"4,898",50,Apple,982,23,988,2
433274,1,47,prime,Retail,133,"$44,200 ",Pacific,CA,"22,123",52.02,47.98,"10,549",37,Apple,567,28,-376,27
516574,0,58,prime,Retail,131,"$30,600 ",Mid Atlantic,VA,"1,854",50.81,49.19,749,42,Apple,"1,988",24,280,1
2510877,0,39,near prime,Retail,211,"$44,000 ",Greater Texas,AR,"47,422",48,52,"19,143",33,Nokia,652,0,"1,059",23
3201446,0,46,prime,Retail,333,"$69,900 ",South,FL,"15,272",48.9,51.1,"5,694",33,Apple,982,23,"2,661",51
2016347,0,58,prime,Branded 3rd Party Retail,123,"$56,400 ",Great Lakes,WI,"15,127",50.84,49.16,"5,713",40,Apple,224,3,"2,621",4
790283,0,31,prime,Retail,133,"$65,500 ",Greater Texas,TX,"59,551",48.67,51.33,"27,426",30,Apple,379,27,"-3,233",66
82826,0,51,other,Retail,111,"$30,600 ",Southwest,AZ,"38,872",48.93,51.07,"14,710",34,Samsung,36,4,419,4
2210598,0,57,prime,Indirect,221,"$43,800 ",South,FL,"23,762",48.19,51.81,"9,906",47,Samsung,"1,256",8,"1,150",3
1174848,1,46,prime,Retail,313,"$35,200 ",New England,ME,"7,662",46.11,53.89,"3,460",41,Samsung,731,23,"2,813",19
1933014,0,38,other,Retail,111,"$16,600 ",Great Lakes,IN,"29,701",46.88,53.12,"12,124",32,Apple,343,19,272,16
3948830,0,46,prime,Retail,333,"$70,000 ",Mid Atlantic,NY,722,48.48,51.52,280,39,Apple,982,15,"2,864",46
2659850,0,64,near prime,Retail,213,"$16,600 ",Mid Atlantic,PA,"4,842",49.42,50.58,"1,773",34,Apple,370,22,"1,741",13
2561498,0,39,prime,Retail,231,"$44,900 ",Greater Texas,TX,"11,706",47.99,52.01,"4,490",38,Samsung,940,1,512,1
2732592,0,29,near prime,National Sales,313,"$30,400 ",Great Lakes,MN,900,52.44,47.56,372,41,Samsung,"1,110",30,"2,569",4
2044400,0,36,near prime,Retail,132,"$44,100 ",Mid Atlantic,MD,"12,093",59.39,40.61,"3,136",32,Samsung,681,27,649,2
888328,0,66,near prime,National Sales,113,"$18,200 ",Southwest,AZ,"22,018",55.5,44.5,"5,752",33,Samsung,179,17,-593,3
1979757,0,48,prime,National Sales,123,"$45,200 ",Great Lakes,IN,"17,080",48.44,51.56,"8,408",33,Motorola,"1,899",19,"4,496",56
81012,0,43,near prime,National Sales,313,"$25,700 ",Mid Atlantic,PA,"13,981",46.63,53.37,"5,491",39,Apple,893,18,"2,817",58
1530356,0,56,prime,Retail,222,"$19,300 ",South,NC,"32,111",49.78,50.22,"11,939",35,HTC,0,9,-67,31
627429,0,73,prime,Retail,321,"$22,000 ",Mid Atlantic,MD,"35,522",49.19,50.81,"11,946",41,Apple,998,30,"2,332",5
3976116,0,27,near prime,Indirect,312,"$21,200 ",Great Lakes,MI,"33,844",47.08,52.92,"11,880",37,Apple,988,25,948,25
3442724,0,39,near prime,Indirect,313,"$72,500 ",Great Lakes,IN,"9,913",47.21,52.79,"3,512",37,Apple,"2,434",23,"7,295",2
3407607,0,44,prime,Retail,321,"$22,600 ",Great Lakes,OH,"40,983",48.34,51.66,"17,334",33,Samsung,666,17,109,2
2064198,0,23,near prime,Indirect,312,"$20,400 ",Mid Atlantic,VA,"19,166",46.17,53.83,"7,448",35,Nokia,"1,018",35,"3,907",5
2837530,0,59,prime,National Sales,321,"$20,600 ",South,NC,"13,544",50.72,49.28,"5,733",38,Nokia,"1,582",34,284,3
3909232,0,53,prime,Retail,231,"$19,900 ",Greater Texas,TX,"27,200",49.93,50.07,"14,554",32,Samsung,85,34,"2,167",2
319099,0,55,near prime,Indirect,113,"$44,600 ",Great Lakes,MN,296,55.07,44.93,129,43,Apple,518,23,"2,660",2
2259078,0,54,near prime,National Sales,212,"$17,500 ",Great Lakes,OH,"3,789",50.41,49.59,"1,263",32,Samsung,299,36,750,3
95996,0,28,other,Retail,133,"$43,900 ",Greater Texas,AR,"15,356",48.59,51.41,"6,013",33,LG,0,3,"2,105",24
3632098,0,47,prime,Indirect,112,"$44,300 ",Pacific,CA,"24,000",46.23,53.77,"10,838",38,HTC,488,40,178,1
86262,0,28,near prime,Retail,322,"$21,200 ",Mid Atlantic,PA,"8,359",51.19,48.81,"5,368",39,LG,0,21,"1,522",11
2538121,0,55,prime,Indirect,222,"$14,000 ",Great Lakes,MI,"13,721",50.16,49.84,"4,755",34,Apple,0,22,"2,863",14
77435,1,23,near prime,Retail,322,"$28,800 ",South,NC,"32,607",48.54,51.46,"12,868",36,Motorola,587,2,"2,702",66
82879,0,58,prime,Indirect,311,"$20,200 ",Greater Texas,LA,"40,677",45.59,54.41,"14,487",33,Nokia,385,24,"2,546",2
2687314,1,75,prime,National Sales,133,"$29,200 ",Pacific,CA,"75,314",53.59,46.41,"19,015",31,LG,,1,"1,752",11
3828598,0,24,prime,Indirect,222,"$16,600 ",Pacific,OR,"14,171",51.2,48.8,"5,179",33,Apple,0,41,891,4
3834951,0,42,prime,National Sales,131,"$45,200 ",Great Lakes,IL,"23,963",52.13,47.87,"9,044",29,Nokia,"1,310",27,"1,756",2
3089607,0,20,near prime,National Sales,212,"$30,700 ",South,GA,"9,111",47.46,52.54,"3,497",37,Nokia,174,0,317,20
3806425,0,58,prime,National Sales,212,"$45,300 ",South,GA,"55,239",46.56,53.44,"20,815",29,Apple,268,23,"1,078",16
899998,0,59,prime,Retail,323,"$44,500 ",Pacific,AK,"27,442",50.2,49.8,"10,172",30,Samsung,"2,118",2,"2,857",3
2092092,0,34,near prime,Indirect,323,"$45,600 ",South,SC,"48,091",48.53,51.47,"17,382",33,Samsung,"1,492",23,"5,613",49
635491,0,58,prime,National Sales,331,"$21,600 ",Mid Atlantic,DE,"7,345",46.03,53.97,"3,154",49,Motorola,"1,728",2,"1,115",3
1353645,0,44,other,Retail,133,"$13,800 ",South,FL,"28,225",47.22,52.78,"12,236",47,Nokia,22,21,506,21
2433836,0,33,prime,Indirect,332,"$41,000 ",South,AL,"24,993",46.35,53.65,"10,511",41,Apple,"2,120",31,"3,478",16
2057342,0,28,prime,Retail,233,"$17,200 ",South,KY,"35,767",47.12,52.88,"16,120",29,HTC,223,26,"1,988",18
969255,0,49,near prime,National Sales,133,"$29,600 ",Mid Atlantic,VA,"10,579",49.71,50.29,"4,445",39,Samsung,"1,071",37,"2,174",2
77112,0,46,prime,Indirect,332,"$35,000 ",South,NC,"25,653",47.24,52.76,"10,253",36,Samsung,587,22,"4,485",16
1474490,0,46,prime,Retail,133,"$45,200 ",Mid Atlantic,NJ,"21,737",46.89,53.11,"7,158",36,Apple,982,23,"1,042",3
1103524,0,46,prime,Retail,212,"$11,000 ",Greater Texas,TX,"32,746",47.06,52.94,"14,025",44,Apple,982,36,257,3
2087159,0,22,other,Retail,223,"$20,000 ",Mid Atlantic,MD,"50,011",48.97,51.03,"19,827",34,Samsung,45,0,"1,319",61
2977900,0,28,near prime,National Sales,332,"$44,600 ",Mid Atlantic,NY,"35,353",48.04,51.96,"15,734",34,Samsung,225,0,"5,996",23
3947978,0,46,prime,Retail,221,"$44,300 ",Pacific,AK,"6,621",54.3,45.7,"1,584",22,Apple,982,41,"2,286",5
280194,0,46,prime,Retail,111,"$43,900 ",Greater Texas,LA,"46,533",44.75,55.25,"17,819",35,Apple,982,23,"1,149",17
763626,0,46,prime,Retail,333,"$28,100 ",Mtn West,CO,"24,298",50.21,49.79,"10,314",36,Apple,982,27,416,15
3557072,0,38,near prime,Retail,313,"$31,000 ",Mid Atlantic,VA,"33,743",47.23,52.77,"10,075",22,Apple,574,2,"1,768",2
1920785,0,57,other,Retail,133,"$30,400 ",Great Lakes,IL,"32,145",51.42,48.58,"9,323",28,Apple,0,34,"2,189",4
3108067,0,46,prime,Retail,331,"$29,100 ",Mid Atlantic,PA,"16,411",49.88,50.12,"6,208",37,Apple,982,33,"2,109",55
1589701,0,27,prime,Retail,111,"$23,400 ",Greater Texas,TX,"9,494",49.87,50.13,"2,695",28,Samsung,"1,888",31,671,2
2239223,0,58,prime,Indirect,133,"$44,600 ",Pacific,CA,"28,368",48.86,51.14,"10,811",41,Apple,"2,126",41,"1,790",15
790183,1,47,near prime,Retail,222,"$18,900 ",Mid Atlantic,VA,"13,645",48.1,51.9,"7,496",35,Apple,"2,259",26,"-1,753",4
2610494,0,55,prime,Retail,233,"$16,000 ",Greater Texas,TX,"8,959",50.83,49.17,"3,197",36,Apple,982,6,"5,012",2
627544,0,33,other,Retail,321,"$23,200 ",Greater Texas,TX,"37,860",50.65,49.35,"14,155",30,LG,,38,-492,3
383792,0,42,risky,Indirect,321,"$29,400 ",Mid Atlantic,NY,"88,933",48.73,51.27,"31,539",35,Nokia,"1,415",42,571,27
3833483,1,41,near prime,Retail,123,"$23,000 ",Great Lakes,OH,"32,560",48.01,51.99,"12,323",36,LG,954,18,"2,511",4
243988,0,35,near prime,National Sales,322,"$21,400 ",Southwest,UT,"22,823",50.45,49.55,"6,578",26,Nokia,675,2,"3,993",4
3656727,0,46,prime,Retail,312,"$21,100 ",South,FL,"13,071",48.6,51.4,"4,209",34,Apple,982,33,"4,729",2
1494301,0,42,near prime,Retail,133,"$44,900 ",Mid Atlantic,NY,"36,076",46.97,53.03,"14,679",37,Apple,358,27,"2,449",1
1290324,0,69,prime,Indirect,133,"$37,600 ",Mid Atlantic,MD,"21,186",47.84,52.16,"9,282",32,Apple,806,31,"1,611",3
3782595,0,44,near prime,Indirect,213,"$17,700 ",New England,ME,"1,225",48.73,51.27,478,41,Apple,"1,034",16,"4,628",24
3893958,0,47,prime,National Sales,221,"$44,900 ",Great Lakes,IN,"48,885",49.11,50.89,"17,531",38,Apple,"1,388",36,-334,3
86635,0,48,near prime,National Sales,331,"$20,000 ",South,SC,"11,540",47.58,52.42,"4,216",35,LG,376,33,"2,846",4
3105923,0,69,prime,National Sales,131,"$44,800 ",Pacific,HI,"37,879",52.88,47.12,"11,092",37,Apple,242,7,644,2
2365472,0,59,prime,Indirect,212,"$30,200 ",Mtn West,ID,"4,967",51.72,48.28,"1,819",37,Apple,55,4,"1,201",13
1308647,1,23,near prime,Retail,213,"$45,500 ",New England,MA,"22,383",46.72,53.28,"8,937",36,Nokia,664,40,"2,334",44
905506,0,34,prime,Retail,233,"$18,300 ",South,FL,"40,457",53.84,46.16,"13,477",30,Apple,"1,275",10,"2,964",11
1661295,0,45,near prime,National Sales,323,"$25,800 ",Mtn West,CO,"26,738",48.39,51.61,"11,155",36,Samsung,700,38,"4,562",19
2265157,0,55,near prime,Retail,223,"$19,700 ",Greater Texas,TX,"46,784",49.92,50.08,"16,973",33,Samsung,781,0,"2,717",30
1745950,0,43,near prime,Indirect,231,"$16,700 ",New England,MA,"23,148",46.97,53.03,"9,619",36,Apple,"1,270",22,"1,175",5
3993793,0,38,prime,National Sales,322,"$21,400 ",Midwest,MO,"22,808",48.18,51.82,"9,047",38,Samsung,901,24,"2,814",5
1279757,0,41,near prime,Retail,222,"$43,300 ",Midwest,MO,"38,908",48.86,51.14,"16,719",36,Apple,,29,"3,368",5
204607,0,33,near prime,Retail,232,"$18,900 ",Pacific,CA,"17,716",48.14,51.86,"6,431",36,Apple,570,18,975,3
87064,0,37,near prime,Retail,322,"$23,600 ",Southwest,UT,"17,424",51.87,48.13,"8,510",28,Samsung,467,30,"1,992",50
184730,0,50,prime,Retail,232,"$44,400 ",Great Lakes,WI,"25,857",52.57,47.43,"9,732",35,Samsung,"1,377",21,"2,500",4
3496715,0,40,prime,Direct,133,"$45,500 ",South,GA,"13,164",46.99,53.01,"4,687",32,Samsung,"2,382",21,"4,697",4
1752537,0,46,prime,Retail,333,"$21,900 ",Greater Texas,LA,"3,829",48.5,51.5,"1,326",37,Apple,982,15,"1,471",28
503655,0,41,near prime,Retail,113,"$44,200 ",Greater Texas,TX,"36,450",49.34,50.66,"12,174",33,LG,"2,119",20,781,44
918952,1,38,near prime,Retail,133,"$16,100 ",Pacific,CA,"62,030",50.26,49.74,"20,029",30,Apple,574,22,"9,424",1
412857,0,43,near prime,National Sales,322,"$23,400 ",Great Lakes,MN,"5,618",49.72,50.28,"1,947",34,Apple,893,1,766,3
3391802,0,47,near prime,Retail,311,"$20,200 ",Pacific,CA,"56,098",48.76,51.24,"17,904",32,Apple,656,27,658,4
303886,0,47,prime,Direct,113,"$43,700 ",Midwest,MO,"16,144",49.5,50.5,"5,984",36,Samsung,"2,263",33,"1,408",1
2333831,0,26,other,National Sales,321,"$24,800 ",Mtn West,ID,"32,579",48.98,51.02,"13,449",38,Samsung,33,3,"1,489",41
81102,0,65,near prime,Indirect,121,"$30,800 ",Mid Atlantic,NY,"19,278",48.43,51.57,"7,847",41,Apple,"2,600",0,432,1
1831276,0,32,prime,Indirect,132,"$13,800 ",Greater Texas,OK,"3,731",50.5,49.5,"1,461",39,Nokia,"1,441",23,988,3
685327,0,46,prime,Retail,333,"$44,700 ",Mid Atlantic,PA,"5,348",47.72,52.28,"2,144",40,Apple,982,6,"6,350",4
929611,0,39,near prime,National Sales,232,"$45,200 ",Midwest,ND,"47,266",48.97,51.03,"21,644",30,HTC,963,35,"6,078",18
3878143,0,26,prime,Retail,232,"$43,900 ",Midwest,ND,491,48.27,51.73,170,33,Samsung,"1,771",2,"2,329",4
3311795,0,27,near prime,Retail,222,"$16,100 ",Pacific,CA,"30,333",48.07,51.93,"11,258",36,Apple,"1,721",17,"1,765",29
3701232,0,33,prime,National Sales,121,"$45,600 ",Mtn West,CO,"23,807",50.08,49.92,"9,222",41,Samsung,"1,553",33,"3,918",1
1392762,1,47,prime,National Sales,121,"$13,800 ",Great Lakes,IN,"19,174",48.65,51.35,"7,458",36,Apple,"1,454",1,866,4
3800967,0,45,prime,Indirect,322,"$23,900 ",South,GA,"31,283",45.32,54.68,"11,479",31,HTC,698,1,-60,2
1349173,0,70,prime,National Sales,113,"$40,900 ",Great Lakes,MN,"3,649",54.48,45.52,"2,592",40,Samsung,"1,752",25,"2,376",2
84548,0,43,near prime,National Sales,113,"$45,500 ",Mtn West,CO,"37,049",49.84,50.16,"13,022",33,Apple,893,13,"1,271",66
2543017,1,24,prime,Indirect,313,"$20,900 ",Midwest,MO,"20,890",48.12,51.88,"10,795",35,Apple,468,25,"4,839",1
3411762,0,40,prime,National Sales,323,"$30,400 ",South,FL,"28,561",48.75,51.25,"13,043",52,Motorola,649,1,"6,397",4
3347001,0,46,prime,Retail,113,"$29,500 ",Pacific,CA,"15,751",47.79,52.21,"6,137",41,Apple,982,37,617,2
2857504,0,33,near prime,Retail,113,"$45,600 ",Pacific,CA,"15,280",50.33,49.67,"5,206",39,Apple,,2,"1,788",2
2486241,0,49,prime,Indirect,112,"$30,700 ",Mid Atlantic,NY,"42,500",47.21,52.79,"16,074",38,Samsung,"2,121",0,-414,28
3137848,0,45,prime,National Sales,323,"$28,800 ",Great Lakes,MN,"25,377",48.48,51.52,"9,965",39,Samsung,"2,517",37,"4,340",22
839470,0,37,other,National Sales,221,"$16,100 ",South,FL,"12,771",51.04,48.96,"5,874",40,Apple,,25,"1,752",5
3899595,0,67,prime,Indirect,312,"$22,700 ",Mid Atlantic,NY,"5,460",50.42,49.58,"1,649",37,Samsung,"2,057",3,"1,327",2
1397555,1,46,prime,Retail,221,"$44,700 ",South,FL,"44,142",47.09,52.91,"14,980",41,Apple,982,33,"1,936",11
2464168,0,43,prime,National Sales,231,"$29,900 ",South,FL,"9,765",49.25,50.75,"5,406",58,Apple,"1,936",23,"2,230",24
938125,0,43,near prime,National Sales,112,"$45,500 ",Great Lakes,IN,"35,145",50.12,49.88,"12,785",30,Apple,893,21,"1,366",3
2594938,0,56,near prime,National Sales,321,"$20,400 ",Pacific,CA,"43,466",48.67,51.33,"15,415",28,Apple,34,34,"2,895",52
920676,0,46,prime,Indirect,211,"$43,500 ",Great Lakes,MN,"10,687",50.96,49.04,"3,559",33,Apple,134,35,"1,039",19
2588683,0,43,near prime,Indirect,333,"$65,300 ",Mid Atlantic,NJ,"36,142",48.75,51.25,"12,871",36,LG,"1,827",27,"3,158",47
1112145,1,31,near prime,Retail,122,"$43,600 ",Greater Texas,LA,"4,738",50.17,49.83,"1,717",35,Apple,"1,502",0,"1,738",15
3643249,0,46,near prime,Indirect,212,"$18,900 ",Great Lakes,MI,,NA,NA,,NA,Samsung,"1,398",5,"3,312",3
2840751,0,54,near prime,Direct,313,"$52,000 ",Mid Atlantic,NY,"18,374",49.3,50.7,"5,215",29,HTC,682,20,"7,442",5
2188653,0,63,prime,Retail,331,"$49,700 ",Greater Texas,TX,"15,227",56.17,43.83,"4,088",29,Apple,982,26,"4,431",2
3275517,0,67,prime,National Sales,331,"$25,600 ",Mid Atlantic,PA,"26,425",47.88,52.12,"12,030",39,LG,268,26,"1,714",15
2643415,1,20,other,Retail,121,"$54,000 ",Great Lakes,WI,"13,702",52.01,47.99,"4,779",36,Samsung,100,23,530,13
1331138,0,46,prime,Retail,221,"$44,500 ",Mid Atlantic,NY,"64,867",46.74,53.26,"21,740",29,Apple,982,7,315,28
1896556,0,36,prime,Indirect,221,"$43,800 ",South,MS,"7,582",49.5,50.5,"2,703",33,Motorola,"1,617",31,"3,828",31
